"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"AKH82794.1"	2971.92619841113	-2.93572587458584	0.73237654497547	-4.00849248207992	6.11075837746947e-05	0.0153871705488763
"CBH46405.1"	922.829575407495	-2.92742712747307	0.71938476261319	-4.06934825369263	4.71448336849419e-05	0.0132258011799174
"AEK40040.1"	235.009165957745	2.92543358473752	0.509542159509949	5.7412983992356	9.3953364423585e-09	2.48693501054427e-05
"AJP05091.1"	774.314771805291	-2.86691124316181	0.776424222555515	-3.69245466573117	0.000222099941031951	0.0331958388412929
"AAR33451.2"	124.917488494565	-2.86353353148775	0.750522481303923	-3.81538675099083	0.000135969805141033	0.0250310127834
"CCT69471.1"	48.9155869800134	2.83074479320441	0.798907606504668	3.54326929692072	0.000395198919644837	0.0442899775812546
"AIQ11159.1"	1708.30329118308	-2.81128783502548	0.721461064398067	-3.8966591182173	9.75287395482399e-05	0.0199678700680681
"ABK05142.1"	1326.80169356264	-2.7913344060288	0.596520757249372	-4.67935838293369	2.87774046731149e-06	0.00197952740166451
"AGY40468.1"	175.902930974343	-2.76533104873377	0.649216024756953	-4.2594929011018	2.04891205744226e-05	0.0074809194070646
"CAB69046.2"	1348.49430521239	-2.75661783865057	0.574613013568353	-4.79734668996085	1.60781181968546e-06	0.00125794048335176
"ADF63923.1"	60.8259433431932	-2.72550697249241	0.650962148621654	-4.18689009532028	2.82802678769091e-05	0.00897878012144126
"ACR12992.1"	580.937717719686	-2.72416074724546	0.687102081508121	-3.96471036918735	7.34851160264483e-05	0.0173100907181871
"ADI82954.1"	128.960354611531	-2.70209810119781	0.749513426219855	-3.60513635469581	0.00031198907613072	0.0397368877371842
"CAD62686.1"	1332.6912050254	-2.69235209537247	0.59012445927414	-4.56234621876899	5.05851421310127e-06	0.00307292784435794
"AFI27572.1"	182.810708173506	-2.68006269884596	0.736917315013975	-3.6368567330992	0.000275985331177059	0.0364217509041918
"AQQ72110.1"	149.249544116139	-2.67318284446924	0.726704225686189	-3.67850185809102	0.000234607982235552	0.0337364762169171
"ADV24093.1"	181.503667446025	-2.66588983892089	0.752231606641502	-3.54397477503414	0.00039414295356002	0.0442899775812546
"ACS87771.1"	528.758833692547	-2.63103463687339	0.724761141539454	-3.63020930079784	0.000283191489338761	0.0369455934533488
"AFR10161.1"	743.600021576731	-2.62298297592167	0.733050788408414	-3.57817359642521	0.000346003620581881	0.0416697831438531
"ANE75430.1"	291.669665287378	-2.61410668548334	0.689146623521839	-3.79325182226697	0.000148687231134055	0.0258515172416963
"SCF09315.1"	296.63533219567	-2.5904281056491	0.603062639491163	-4.29545446196897	1.74335822455082e-05	0.00658478424573012
"ADU86017.1"	956.687185792536	-2.57962878814168	0.633616280513854	-4.07127920710882	4.67556666797066e-05	0.0132258011799174
"ANZ34777.1"	92.1723686554855	2.57337852459588	0.573496507236126	4.48717383999052	7.21741823810994e-06	0.00363909644294471
"AAU92152.1"	1599.99229345076	-2.56322761858654	0.643250073749588	-3.98480734505813	6.75348953047821e-05	0.0166234488926052
"AEE16529.1"	48.1051374489582	-2.51832666273429	0.58113897650799	-4.33343273216104	1.4680215053128e-05	0.0057428476994442
"ABG63418.1"	457.392660745355	-2.49420488571053	0.687092658411342	-3.63008519328018	0.000283327689786945	0.0369455934533488
"ACY47437.1"	832.246758090573	-2.44195939245835	0.561688239260762	-4.34753520150647	1.37675979481745e-05	0.00548375942273924
"AHE14830.1"	311.973087452479	2.43683131182907	0.523858272707791	4.65169958896181	3.29210430246783e-06	0.00218545845315644
"ADE10722.1"	133.608074144066	2.41478311856417	0.585721320585793	4.12275092897266	3.7437443495173e-05	0.011083001008767
"ACV80837.1"	1541.16255386448	-2.39213015736877	0.539787262964033	-4.43161653024806	9.35292437626741e-06	0.00445422857197587
"SCM55358.1"	157.6356177874	2.36718348105737	0.589741027661204	4.01393725385726	5.9714226628197e-05	0.0153871705488763
"ACB75035.1"	684.116565660852	-2.35134810971776	0.480141076635198	-4.89720256012229	9.72106179951432e-07	0.000923119564864246
"AGP58778.1"	196.753053147987	-2.33745666076145	0.512942632041197	-4.55695532940946	5.19004565852211e-06	0.00307292784435794
"ADM09007.1"	356.368705706391	-2.33333159594399	0.546917036157684	-4.26633555307875	1.98709841246594e-05	0.00737819744438838
"ALA68250.1"	372.283635158676	-2.32267068409634	0.547967655246185	-4.23870033542916	2.24817510044774e-05	0.00781447545344515
"ABX57600.1"	684.372646776155	-2.32221328212202	0.53371639251716	-4.35102484143272	1.35502697812174e-05	0.00548375942273924
"SDN08490.1"	105.593266497114	-2.31519133573969	0.512112049764784	-4.52086869817468	6.15863801444933e-06	0.00336460246522427
"ABN76734.1"	628.84799192942	-2.30767505391987	0.619901342681454	-3.72264890399778	0.000197143572528204	0.0310603823598652
"AHI19588.1"	85.1991497083424	2.29698604649611	0.540908626936344	4.24653246798083	2.1710433175224e-05	0.0076711364446715
"AIJ13978.1"	911.517110837256	-2.29527680574146	0.519554477144279	-4.41777889848511	9.97203520965534e-06	0.00455531392660013
"AEO58711.1"	319.219665243548	-2.2952421200672	0.593214746687479	-3.86915890557993	0.000109211449742192	0.0212620444952865
"ABB07599.1"	979.794694472317	-2.29040957499952	0.545269501840714	-4.20050922941332	2.6631531097185e-05	0.00857966105508871
"ADI85010.1"	51.3417428072985	-2.28238727168475	0.569191900901221	-4.00987306402458	6.07513980626589e-05	0.0153871705488763
"AKJ02831.1"	411.606221099776	-2.25599770304323	0.482217952489112	-4.67837767424091	2.89153589506844e-06	0.00197952740166451
"ANS70951.1"	124.105632333797	-2.25364309205842	0.6424873749906	-3.50768463285585	0.000452024561561361	0.0479379005206195
"ABA79139.1"	596.2655321723	-2.24257949927157	0.615148930321076	-3.64558790356843	0.000266781201022951	0.0356704529045711
"ADV42267.1"	431.5662201898	2.23502863983757	0.569132911757307	3.92707677532914	8.59845403350015e-05	0.0182879934477561
"AJA09151.1"	4082.22252477733	-2.2247590686433	0.58731527739345	-3.78801497981961	0.000151855695814174	0.0261706925491092
"AAO76876.1"	83.565155180117	-2.22169196589987	0.627351621534376	-3.54138235980973	0.000398036309148834	0.0442899775812546
"ABB51613.1"	620.524647416989	-2.22106869424272	0.547418762493353	-4.05734849884633	4.96329929635223e-05	0.0135913747106485
"AGL18221.1"	62.6966356701656	2.20713023208342	0.562754724984219	3.92201101846868	8.78129754677137e-05	0.0184972966689539
"AEO53769.1"	339.516809695947	-2.20210212844477	0.569168778642285	-3.86897913426969	0.000109291993607695	0.0212620444952865
"ADI11756.1"	827.148308294745	-2.19550615744622	0.459506432641849	-4.77796609902402	1.77077226066562e-06	0.00133766579015179
"ADZ70308.1"	2693.11593892299	-2.16644288559993	0.448568157616017	-4.82968496273524	1.36749235818734e-06	0.00110954278114111
