"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ABQ39578.1"	1159.2007217468	4.85333893643641	0.529817360169973	9.16039998175859	5.17053111176025e-20	2.06791698578343e-17
"APT21838.1"	179.524705413651	-4.84920608821802	0.834451417548651	-5.81125034512305	6.20079533820259e-09	2.75989612541049e-07
"ACI21050.1"	1325.7261655422	-4.8458352294074	0.819905696503274	-5.91023486002581	3.41620306737101e-09	1.61539314969088e-07
"AAN12934.1"	334.369288821588	-4.83926250898388	0.985706646815532	-4.90943479443688	9.13392634517537e-07	2.15609951061998e-05
"AJZ88643.1"	829.864555262083	-4.8252740978117	0.863908612792088	-5.58539876366874	2.33164582148159e-08	8.97892110291592e-07
"ADX99504.1"	446.762117806023	-4.8171104395571	0.750923813089726	-6.41491234608312	1.40903909466389e-10	9.62133134005131e-09
"AEK46956.1"	7017.446645356	-4.81544161374922	0.552005028403481	-8.72354664535671	2.69620950106255e-18	7.94558749386811e-16
"ADJ49963.1"	6997.09454047146	-4.81294516671607	0.554857553365816	-8.6741995986543	4.16469285421903e-18	1.18974225659914e-15
"ADH63307.1"	716.137530359899	4.80034415866528	0.556261881122013	8.62964787193885	6.15411414564073e-18	1.70007595491945e-15
"AKF41069.1"	876.988151749705	-4.79506718245739	0.884966083403045	-5.41836266088126	6.01473158800855e-08	2.06105784012102e-06
"ABM70894.1"	2263.35159810377	-4.77501924761457	0.932687545850321	-5.11963440367507	3.0612853245402e-07	8.21704160554433e-06
"CAP74178.1"	123.272625171631	-4.77355040667938	0.676126722408018	-7.06014161025679	1.66333007524824e-12	1.71832430947047e-10
"ADH00148.1"	219.360675833706	-4.77061266740683	0.95933729578551	-4.97282101755528	6.59855774705741e-07	1.61621367179894e-05
"ADU56336.1"	451.654448335762	-4.76551140682116	0.761732850866833	-6.25614531577328	3.94609083463731e-10	2.41739078788854e-08
"ABL86686.1"	591.25111890069	-4.76471372622334	0.971367453745496	-4.90516097471773	9.33507487227697e-07	2.19617442121232e-05
"AAU92152.1"	1599.99229345076	-4.75623615014525	0.643607569379712	-7.38996304025629	1.46869632689209e-13	1.843839568057e-11
"AIX72400.1"	2523.04447629966	-4.75206248714431	0.693488951958736	-6.85239825915362	7.26220350582132e-12	6.41364824444712e-10
"AOK89953.1"	282.012267502214	-4.74490067331729	0.690001387096758	-6.87665381845373	6.12747685295435e-12	5.51591131753408e-10
"ADY36269.1"	332.531336178183	-4.74413009652372	0.755205019411704	-6.28191017615235	3.34438070400899e-10	2.09572793008908e-08
"ACI09621.1"	246.731016177582	-4.7395050191397	0.711516146905722	-6.66113487339831	2.71721135741834e-11	2.16726635789983e-09
"ADJ41761.1"	663.695399990561	-4.73236842368845	0.997095519629986	-4.74615353345945	2.0732136761458e-06	4.43743807931023e-05
"AMF93180.1"	452.305032271931	4.72731395074904	0.651449484668365	7.25660862738357	3.96915995253546e-13	4.70850008606706e-11
"ADV26648.1"	1792.78780508716	-4.71380390716405	0.516889615915823	-9.1195562108791	7.54325807269327e-20	2.97438102821297e-17
"AEV26342.1"	3186.83454065932	4.71325727614341	0.574268907864119	8.20740460017843	2.26020916838904e-16	5.10296902243706e-14
"AGP34472.1"	2772.42446355451	-4.70995646417818	0.669361683540382	-7.03648950932823	1.97143487030436e-12	1.99582107086066e-10
"SDG26162.1"	405.497436601477	-4.70217973493741	0.68324143948693	-6.88216414166629	5.89500301458592e-12	5.32375820633379e-10
"ACO34216.1"	1054.26269232176	-4.70033527574937	0.659066835545307	-7.13180366883482	9.90621111851362e-13	1.0625834730801e-10
"ADQ79764.1"	263.156555969718	-4.69746126593887	0.874002917071368	-5.37465170216966	7.6730858133333e-08	2.53176321380716e-06
"AGY56176.1"	253.32761218421	-4.69218257384667	0.787472500516114	-5.95853514982604	2.54508911087545e-09	1.25444216105756e-07
"ADP40884.1"	613.133166971987	-4.68739206186583	0.97144229448239	-4.82518837041514	1.39871006496223e-06	3.11274141324981e-05
"ABQ36175.1"	26103.6493312665	4.68415100510992	0.583014481699067	8.03436475790274	9.40649706291669e-16	1.84156847393997e-13
