"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ABG63418.1"	633.857782770155	-6.07051161605794	0.976375390425522	-6.21739514902388	5.05475701899579e-10	8.99337908740008e-08
"AFR92540.1"	511.951407828622	-6.03669440457761	1.37019371505238	-4.40572332091514	1.05431467350779e-05	0.000412803432926667
"AEM71347.1"	1123.76781826974	6.02094929553929	1.4243563962573	4.22713676953339	2.36683814455653e-05	0.000770799227238685
"ADE81717.1"	963.109859039031	6.0110039113024	1.04155174217558	5.77120047703697	7.87087648110973e-09	9.38185212873952e-07
"ACC72866.1"	2294.56555962265	5.99904561330221	0.706332631887711	8.49323016164417	2.00971742847724e-17	2.02621385903599e-14
"ABR89854.1"	306.057375490801	-5.9857806357151	1.32721900928773	-4.51001725700678	6.48223523310356e-06	0.000274694651375493
"AJA09151.1"	5671.62008799524	-5.96136302008065	0.925456297563018	-6.44153920155772	1.18267891952292e-10	2.50127395747915e-08
"AAO36724.1"	1254.15853118398	-5.94728242159674	0.97012606703455	-6.13042224478742	8.76461446451583e-10	1.4525847684787e-07
"AEC03714.1"	634.376306768439	-5.94500647775653	1.20890144352225	-4.91769325747117	8.75699885218155e-07	5.16308959910113e-05
"ACU59074.1"	598.75727138803	5.94264936560283	0.89048032071036	6.67353250531378	2.49718240170344e-11	6.2942002681269e-09
"AEX82404.1"	204.86412773507	-5.94003133266212	0.853090190068279	-6.9629581981088	3.33200714653678e-12	1.11978579062153e-09
"ACI50811.1"	1086.81791993189	5.93544897502834	0.872443184704098	6.8032498609539	1.02285017079599e-11	2.94641733127984e-09
"ABR45241.1"	464.346872173254	-5.9302553996856	1.23431612960035	-4.80448667684972	1.55149031213353e-06	8.15208523597771e-05
"ACF43940.1"	427.082142594146	-5.90984085451718	1.34468174185585	-4.39497367336956	1.10786179511484e-05	0.000427542772829247
"AEF41469.1"	478.891450160733	5.89283442207289	1.20695820903746	4.88238480665571	1.04810468549389e-06	5.93934170372261e-05
