"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AER56220.1",1633.17914177034,1.50483391505088,0.353635563912437,4.25532403585827,2.08746478899127e-05,0.010415331851814
"ADO42232.1",262.127563530426,1.33584546882881,0.337205859930457,3.96151321066692,7.44762605820157e-05,0.021313353395971
"ARU50988.1",443.417835076219,-1.22944615313523,0.328925297286176,-3.73776709568669,0.000185661811077525,0.0370463442683849
"AMP24478.1",228.907405730881,1.18745222097187,0.29511394385308,4.02370760753694,5.7289036343379e-05,0.0174194476131587
"ADL46105.1",247.332098917988,-1.11594825619889,0.289803451386454,-3.85070726680468,0.000117777207171954,0.0289488937441897
"ALN86362.1",620.054571986996,-1.06998863707328,0.278357506402909,-3.84393670894769,0.000121076243927679,0.0289488937441897
"AEE46296.1",1401.36766836946,-1.04505519056034,0.242172811783695,-4.315328309826,1.59365873462365e-05,0.00983332088819291
"SDO33535.1",210.679210609804,0.784322804562802,0.209905757675573,3.73654735938706,0.000186564323653737,0.0370463442683849
"ARF70821.1",285.840411828348,0.687018751971369,0.180318278808948,3.810033882917,0.000138947747602564,0.0317345020718458
"AIQ35240.1",343.584752779748,-0.641937100585895,0.161606277963349,-3.97222873192761,7.12032996787307e-05,0.0209941850264863
"ABK52408.1",269.813498027189,-0.533853123991435,0.146088663392456,-3.65430904489336,0.000257875504249765,0.0440198009886002
"SCF37399.1",233.717253973166,0.514953558936306,0.138496272868982,3.71817629650911,0.000200666214404276,0.0390496453230721
"ADI10429.1",537.714705397501,0.453081716944212,0.115726192549995,3.91511815052998,9.03599479394108e-05,0.0244222859291796
"AGM06012.1",330.908069511994,-0.283642897168164,0.0751917319561438,-3.77226178715502,0.000161774390115716,0.0342188003440416
"ADO53781.1",485.903163172253,0.24848524459223,0.0679640990001648,3.65612504613101,0.000256056486310537,0.0440198009886002
